,projectName,searchResults
0,django-hitcount,"6,730"
0,django-hex-storage,"15,000,000"
0,django-helpers,"3,660,000"
0,django-haystack,"37,000"
0,django-hashedmedia,"982,000"
0,django-guardian,"118,000"
0,django-gspreadsheet_importer,"734,000"
0,django-gsa,"28,900"
0,django-groups,"9,850,000"
0,django-greeking,"10,300"
0,django-grappelli-svn,"808,000"
0,django-grappelli,"64,400"
0,django-graphviz,"508,000"
0,django-googlecharts,"3,920,000"
0,django-googlecalendar,"1,610,000"
0,django-globals,"43,200,000"
0,django-gizmo,"16,700"
0,django-gitweb,"12,800,000"
0,django-github,"30,700,000"
0,django-gheat,"18,000,000"
0,django-geotagging,"10,900"
0,django-geoportail,"29,200"
0,django-geonames,"8,360"
0,django-geoms,"2,850"
0,django-geo,"464,000"
0,django-generic-images,"613,000"
0,django-generic-flatblocks,"55,600"
0,django-generic-aggregation,"75,600"
0,django-gatekeeper,"83,500"
0,django-ftrain,"1,850,000"
0,django-fsm,"62,900"
0,django-frontendadmin,"822,000"
0,django-friends,"1,630,000"
0,django-freetext,"53,300,000"
0,django-foursquare-data,"15,700"
0,django-forum,"7,000,000"
0,django-forms-builder,"13,200,000"
0,django-formfieldset,"4,370,000"
0,django-form-designer,"7,480,000"
0,django-flatcontent,"927,000"
0,django-flatblocks,"27,300"
0,django-flash-status,"46,600,000"
0,django-flash,"6,220,000"
0,django-flag,"2,490,000"
0,django-fixture-generator,"33,100"
0,django-fixturapp,"35,400"
0,django-first-project,"7,870,000"
0,django-filter,"91,000"
0,django-filer,"2,820,000"
0,django-filebrowser-old,"28,000"
0,django-filebrowser-no-grappelli,"5,020"
0,django-filebrowser-no-grapelli-3.1-merge,"7,620"
0,django-filebrowser-fork,"17,800"
0,django-filebrowser,"116,000"
0,django-filch,"7,960"
0,django-fields,"7,810,000"
0,django-feedmap,"843,000"
0,django-fboauth,56
0,django-favorites,"884,000"
0,django-faq,"7,830,000"
0,django-factories,"3,010,000"
0,django-facebookconnect,"5,250,000"
0,django-facebook-graph,"45,200,000"
0,django-extjs-login,"95,300"
0,django-extjs,"152,000"
0,django-extensions,"39,700,000"
0,django-extend-model,"1,290,000"
0,django-event-ajaxian-calendar,"1,380,000"
0,django-error-capture-middleware,"1,710,000"
0,django-email-extras,"1,210,000"
0,django-email-auth,"4,430,000"
0,django-dynamictemplate,"7,050,000"
0,django-durationfield,"129,000"
0,django-dumpdata-s3-backup,"129,000"
0,django-djikiki,"17,700"
0,django-disqus,"142,000"
0,django-dilla,"12,500"
0,django-development-utils,"46,900,000"
0,django-designer,"12,800,000"
0,django-deployment-workshop,"70,800"
0,django-denorm,"5,020"
0,django-defaultsite,"8,530,000"
0,django-decorators,"23,100,000"
0,django-debug-toolbar,"1,180,000"
0,django-de,"14,600,000"
0,django-dbtemplates,"492,000"
0,django-dbsettings,"20,500,000"
0,django-dbpreferences,"14,600,000"
0,django-dashboard,"6,050,000"
0,django-csv-export,"10,900,000"
0,django-cssmin,"2,720,000"
0,django-cssmanagement,"6,190,000"
0,django-css,"11,000,000"
0,django-csp,"81,600"
0,django-cron,"1,510,000"
0,django-creditcard-fields,"97,300"
0,django-courses,"9,560,000"
0,django-correx,92
0,django-contacts,"13,200,000"
0,django-contact-form,"7,290,000"
0,django-constellation,"23,500"
0,django-configurator,"1,140,000"
0,django-comrade,"14,700"
0,django-compressor,"410,000"
0,django-compress,"3,230,000"
0,django-composition,"252,000"
0,django-compositepks,"7,830"
0,django-command-extensions,"24,500,000"
0,django-colorfield,"5,540"
0,django-coderblog,"2,580,000"
0,django-cms-content,"309,000"
0,django-cms-2.0,"586,000"
0,django-cms,"867,000"
0,django-cmd-admin,"4,630,000"
0,django-clsview,"10,100"
0,django-class-based-views,"5,380,000"
0,django-ckeditor,"145,000"
0,django-chunks,"343,000"
0,django-chronograph,"8,750"
0,django-celery,"575,000"
0,django-categories,"4,810,000"
0,django-catalog,"847,000"
0,django-castor,"14,700"
0,django-cash,"3,190,000"
0,django-capistranogitrevision,16
0,django-cairo-text,"53,700,000"
0,django-cache-machine,"983,000"
0,django-build,"15,400,000"
0,django-budget,"491,000"
0,django-brookie,"6,550"
0,django-brainstorm-app,"21,300,000"
0,django-brainstorm,"79,400"
0,django-boxoffice,"310,000"
0,django-boss,"396,000"
0,django-bloggo,"10,700,000"
0,django-blogger,"10,900,000"
0,django-blog-zinnia,"28,600"
0,django-blog-utils,"16,400,000"
0,django-bidi-utils,"862,000"
0,django-beanstalkd,"89,700"
0,django-basket,"197,000"
0,django-basic-tumblelog,"8,470,000"
0,django-basic-apps,"52,700,000"
0,django-axes,"16,400,000"
0,django-avatar,"439,000"
0,django-autocomplete,"1,240,000"
0,django-attachments,"985,000"
0,django-assets,"1,310,000"
0,django-app-test-runner,"88,100,000"
0,django-app-metrics,"659,000"
0,django-any,"10,900,000"
0,django-announcements,"545,000"
0,django-alphabetfilter,"92,300"
0,django-ajax-validation,"1,250,000"
0,django-ajax-selects,"1,620,000"
0,django-ajax-chat-jchat,"1,140,000"
0,django-agenda,"485,000"
0,django-admin-preview,"346,000"
0,django-admin-histograms,"8,850,000"
0,django-actstream,"7,610"
0,django-activitystreams,"185,000"
0,django-activity-stream,"234,000"
0,django-acapella,"796,000"
0,django-ab,"784,000"
0,django-a-matter,"3,810,000"
0,django,"16,700,000"
0,djangly,"54,100"
0,djancode,"36,300"
0,dj_tut,"555,000"
0,djDentonPhotoblog,"121,000"
0,dizzy,"7,430,000"
0,divisi2,"2,110,000"
0,divinefs,"394,000"
0,divideo,"179,000,000"
0,diva,"17,400,000"
0,distyles,"368,000"
0,distrofy-plugin,"79,700"
0,districttaco.com,"8,270"
0,distributed-fs,"115,000"
0,distribute2,"17,900,000"
0,distorm64,"2,410"
0,distiller,"3,110,000"
0,distextensions,"630,000"
0,dist_redis,"1,420,000"
0,dist_gen,"25,200,000"
0,dissociated-press,"539,000"
0,dissemina,"86,200"
0,disqusforum,"1,260,000"
0,disqus.js,"20,500,000"
0,disqus-python-client,"41,300,000"
0,display_kml,"2,360,000"
0,dispatcher-js,"26,300,000"
0,dispatch-conf-rpm,"19,100,000"
0,dispatch,"21,700,000"
0,diskspace,"7,230,000"
0,diskbench,"211,000"
0,disguise,"6,340,000"
0,discount,"36,000,000"
0,discordlicht,"34,200,000"
0,discordia_demo,"64,100"
0,disco-java-ext,"42,600,000"
0,disco,"31,400,000"
0,disciple,"4,920,000"
0,disbursements,"3,530,000"
0,disas,"223,000"
0,dis-game,"24,300,000"
0,dirtyharry,"2,170,000"
0,dirtybort,"99,500"
0,diribeo,"1,630"
0,dirfeed,"6,930,000"
0,director,"38,900,000"
0,directive,"15,200,000"
0,direct_address,"220,000,000"
0,direcs,"8,000,000"
0,dir-edit,"135,000,000"
0,dipy,"593,000"
0,diputables-crawler,"45,500"
0,diplomacy_online,"2,670,000"
0,diplomacy-mapper,"6,220,000"
0,diplomacy,"9,060,000"
0,diplom,"3,170,000"
0,dip-plugin,"4,620,000"
0,dip,"22,500,000"
0,dioxin,"1,110,000"
0,dino,"19,600,000"
0,dingoo-tvout,"12,100"
0,dingler-index,"45,400"
0,ding-deploy,"967,000"
0,ding-campaign,"1,230,000"
0,ding,"17,300,000"
0,diners-club,"12,200,000"
0,dimdwarf,"1,230"
0,dimagebundle,"7,490,000"
0,dilbert,"2,420,000"
0,digruby,"1,470,000"
0,digitarald-fancyupload,"1,380"
0,digitalcitymechanics,"27,700,000"
0,digitalbattlemat,"5,470,000"
0,digital_cinema_tools,"3,330,000"
0,digilife,"78,700"
0,diggy,"1,840,000"
0,digest-whirlpool,"249,000"
0,digest-skein,"5,800,000"
0,digest-crc,"331,000"
0,digest,"19,700,000"
0,diffcolor,"9,730,000"
0,diff4j,941
0,diff-pdf,"136,000,000"
0,diff-match-patch,"1,520,000"
0,dietsniff,"268,000"
0,dietlibc,"14,300"
0,diesel,"28,900,000"
0,diem,"13,000,000"
0,didentd,"347,000"
0,dictor,"34,800,000"
0,dicto,"932,000"
0,dictionary-pt-en,"113,000,000"
0,dictdlib,"9,400,000"
0,dictclient,"1,440"
0,diceware.py,"18,400"
0,dicelink,"28,500,000"
0,dicbutton,"24,300,000"
0,diatex,"97,300"
0,diasalsa,"3,270,000"
0,diary,"29,300,000"
0,diaone-design,"14,100,000"
0,diam,"5,240,000"
0,dialogic-compagnon,"3,880"
0,dialog,"18,500,000"
0,diakonos,"47,100"
0,diagram_cl,"17,500,000"
0,diagram,"51,500,000"
0,diagonalFade,"712,000"
0,diagonal-accordion-,"210,000"
0,diacanvas-sharp,"417,000"
0,di-live,"161,000,000"
0,dhonishow,"761,000"
0,dhgame,"4,360,000"
0,dhclock,"954,000"
0,dh,"32,200,000"
0,dgg,"1,710,000"
0,dgdunit,"160,000"
0,dgci,"479,000"
0,dgamelaunch,"8,920"
0,dg-tickler-file,"30,400"
0,dfs,"14,300,000"
0,dforms,"506,000,000"
0,dflat,"74,500"
0,dfhack,"10,700"
0,dffinger,"9,490"
0,dexml,"3,310"
0,devo,"12,300,000"
0,devmapper,"60,600,000"
0,deviseauthtest,12
0,devise_openid_example,"68,800,000"
0,devise_mount_error,"183,000"
0,devise_app,"178,000,000"
0,devious,"2,580,000"
0,devilpoints,"30,700,000"
0,devicehub,"13,500"
0,deviceatlas,"30,500"
0,device_htc_bravo,"15,300,000"
0,device-manager,"9,780,000"
0,devhouse,"8,210"
0,development_apps_spareparts,"113,000,000"
0,developer_exercise,"27,300,000"
0,developer-activity-metrics,"10,300,000"
0,developer-achievements,"41,300,000"
0,develop.github.com,"18,200,000"
0,devel-nanojit,"1,270"
0,devel-declare,"37,500,000"
0,devcamp-challenge,"622,000"
0,devbird,"1,510"
0,dev_tools,"7,040,000"
0,dev_release_builder,"204,000,000"
0,dev8d,"12,900"
0,deuce,"3,680,000"
0,detection,"27,900,000"
0,detect-global,"40,500,000"
0,detachtty,"1,800"
0,desktopentries-contrib,"2,680,000"
0,deskbar_ff3,"2,780"
0,deskbar-plugin-gman,"353,000"
0,deshorten,"7,230,000"
0,desert,"29,400,000"
0,descriptormode,"31,000,000"
0,descarty,"1,710,000"
0,des_crack,"101,000,000"
0,deque378su10kimmatt,25
0,deque,"2,640,000"
0,deptools,"33,600"
0,deprecated_gaosp_system_vold,"16,100"
0,deprecated_gaosp_hardware_libhardware,"1,820"
0,deprecated_gaosp_android_build,"2,380,000"
0,deprecated-roka,"13,900"
0,deprecated-mingw32-netcf,"4,990"
0,deprecated-lame-mirror,"1,560,000"
0,depot-app-example,"118,000,000"
0,depot,"33,700,000"
0,depositscraper,"241,000"
0,depoisdavirgula,"193,000"
0,deploy,"18,000,000"
0,depgen,"10,900"
0,dependentInputs,"24,400,000"
0,depcb,"13,800,000"
0,denyhosts,"27,400"
0,dentistdataconv,"13,800"
0,dentaku,"5,480,000"
0,denovoutils,"78,700"
0,denied,"24,300,000"
0,denachtdienst.org,"203,000"
0,demos,"24,400,000"
0,demoeffects,"582,000"
0,demo_sinatra,"462,000"
0,demo_driver,"555,000"
0,demo_appZ,"25,700,000"
0,demo_app2,"15,700,000"
0,demo_app,"25,000,000"
0,demoCTMSG,"17,300,000"
0,demoApp,"24,300,000"
0,demo-repository-for-learning-rails,"13,000,000"
0,demo-app,"25,100,000"
0,demo,"106,000,000"
0,demisauce,"3,460,000"
0,deme,"2,400,000"
0,demandpaging,"80,500"
0,delvicious,"22,300,000"
0,deluge-old,"1,850,000"
0,deluge-in-chrome,"201,000"
0,deltatemp,"41,300,000"
0,deltacloud,"15,300"
0,delta,"41,400,000"
0,delishlist.com,"3,490,000"
0,deliciousirc,"202,000"
0,deliciousapi.js,"576,000"
0,delicious-user-top,"144,000,000"
0,delicious-saveto-extension,"1,400,000"
0,delicious-safari-extension,"24,900,000"
0,delicious-reader-opera,"241,000"
0,delayedme,"49,000,000"
0,del-plkr,"138,000,000"
0,dejitun,556
0,dejavu,"6,090,000"
0,dehydra-override-js,"10,800,000"
0,deft,"2,760,000"
0,define_irony,"3,270,000"
0,defense,"31,500,000"
0,defcube_memoized,"163,000"
0,defcube_exceptionalsoup,"92,200"
0,defcon-plasmoid,635
0,def.js,"15,700,000"
0,deezer-scrobbler-userscript,"8,160"
0,deepzoom.py,"23,300"
0,deep-test,"18,800,000"
0,dedupfs,"3,930"
0,deconjugate.fr,"1,040,000"
0,decoder2,"18,200,000"
0,decoder,"16,300,000"
0,decit,"2,930,000"
0,decafbucket,"39,800"
0,debweather,"17,900,000"
0,debugger,"8,080,000"
0,debugdevkit,"13,700,000"
0,debt,"26,400,000"
0,debris,"10,300,000"
0,debothena,57
0,debianpaste-clients,"4,250,000"
0,debianlink-xbmc,"54,900"
0,debian-security-check,"24,400,000"
0,debian-pkg,"18,400,000"
0,debian,"15,000,000"
0,debarkoder,30
0,deb-pybdist,"15,300"
0,deb-passenger,"789,000"
0,deb-glusterfs,"82,600"
0,death-guestbook,"2,500,000"
0,deanimator,"8,280"
0,deanet-mainpage,"7,150,000"
0,deal,"36,700,000"
0,dead-parrot,"1,030,000"
0,ddt-blog-examples,"64,100,000"
0,ddssj,"3,450"
0,ddrescue,"52,700"
0,ddracemax_old,233
0,ddollar.github.com,"7,680,000"
0,ddns,"10,200,000"
0,ddnct,"7,330"
0,ddg-android,"845,000"
0,ddf,"9,680,000"
0,dddsample,"195,000"
0,ddbi,"213,000"
0,dcplaya,"2,330"
0,dchem,"9,470"
0,dccsched,555
0,dc_imagepreview,"195,000"
0,dc16_badge,"20,700"
0,dc-compilers,"4,680,000"
0,dbus-rest,"98,600"
0,dbus-glib,"215,000"
0,dbus-event,"222,000"
0,dbus,"1,230,000"
0,dbup,"215,000"
0,dbtoy,"6,230,000"
0,dbt,"8,050,000"
0,dbslayer,"2,120"
0,dbsan,"620,000"
0,dbrs2xml,38
0,dbrelay,"3,860,000"
0,dbpower,"295,000"
0,dbpedialite,"1,330"
0,dbms,"6,340,000"
0,dbmail,"126,000"
0,dbm,"6,860,000"
0,dbjs,"300,000"
0,dbicpp,60
0,dbgrep,"3,170"
0,dbes,"359,000"
0,dbeacon,"23,300,000"
0,dbdesigner-fork,"372,000"
0,dbdeploy,"4,250"
0,db2-on-campus-portal,"102,000,000"
0,db-script-cache,"57,700,000"
0,db,"202,000,000"
0,daytonics.com,"7,370"
0,days-until,"63,600,000"
0,dayfindr_wave,57
0,daydream-09,"638,000"
0,davidrivers.name-old,"13,900,000"
0,davexclient,"86,300"
0,davetayls.github.com,"2,600"
0,davedash.github.com,"32,600"
0,dateventure,"19,500,000"
0,datetimerange-tsapp,"1,750"
0,datepicker,"4,440,000"
0,datenfresserGui,16
0,datenfresser,"6,180"
0,dateline.js,"143,000"
0,dated_episode_renamer,"62,000,000"
0,datecalculator,"71,300,000"
0,date_time_text_field_helpers,"99,900,000"
0,date_input,"32,100,000"
0,date,"727,000,000"
0,dataviewer,"74,000"
0,dataview,"1,740,000"
0,datatube,"19,300"
0,datatablegrouper,"209,000"
0,datarray,"12,500"
0,datarequestor,"125,000,000"
0,datarail,"8,410"
0,datanucleus-cassandra,"4,590"
0,datanavigater,"8,260,000"
0,datalogger,"829,000"
0,datalist,"1,980,000"
0,dataink,"1,680,000"
0,dataful,"6,490"
0,datacom-2010-devcamp-projects,"62,000"
0,datacamp,"3,420,000"
0,database-scraper,"2,650,000"
0,database-reports,"276,000,000"
0,data_structures_dp_cpp,"1,400,000"
0,data_structures,"8,890,000"
0,data-traffic,"8,740,000"
0,data-sucker,"9,890,000"
0,data-selector,"124,000,000"
0,data-scratch,"29,500,000"
0,data,"1,110,000,000"
0,dashup,"6,670"
0,dashplayer,"41,600,000"
0,dashboard,"342,000,000"
0,dash-python,"14,300,000"
0,dash-javascript,"24,300,000"
0,dash-java,"13,600,000"
0,dash,"34,900,000"
0,dasbackuptool,"142,000"
0,dasEngine,"16,100,000"
0,darwin-free,"22,500,000"
0,darwin,"19,700,000"
0,dart,"22,100,000"
0,darklight,"219,000"
0,darkchat,"3,960"
0,dar-over-ssh,"27,200,000"
0,dapi,"1,240,000"
0,dap,"15,600,000"
0,dannysmith-sinatra-template-static,"14,300"
0,dangerweb,"32,800,000"
0,dancinglights,"18,900,000"
0,dancing,"27,400,000"
0,danbooru.py,"10,400"
0,danablu,"24,900"
0,dana,"27,300,000"
0,damsel-python,"67,000"
0,damian_public_of_apps,"123,000,000"
0,dalliance,"361,000"
0,dali,"11,700,000"
0,dalas,"5,640,000"
0,daisy-d-lite,"845,000"
0,daily_kanji,"535,000"
0,daily-log,"99,300,000"
0,dahut.pm.org,"32,400"
0,dagny,"501,000"
0,dagger,"7,780,000"
0,dafty,"30,800"
0,daemonize,"171,000"
0,daemon,"10,700,000"
0,dada-mail,"2,310,000"
0,dacp,"286,000"
0,daap,"536,000"
0,dMPDe,"294,000"
0,dCTL,"418,000"
0,dAmn-MiddleMan,"119,000"
0,d7stt,530
0,d51.fabric.tasks.ubuntu,"259,000"
0,d51.fabric.tasks.rabbitmq,"24,700"
0,d51.fabric.tasks.mosso,"11,100"
0,d51.fabric.tasks.django,"65,800"
0,d51.fabric,"111,000"
0,d51.django.auth,"6,540,000"
0,d51.django.apps.twitter,"7,410,000"
0,d51.django.apps.sharing,"7,420,000"
0,d51.django.apps.regions,"909,000"
0,d51.django.apps.logger,"1,700,000"
0,d51.django.apps.invites,"328,000"
0,d51.django.apps.email_capture,"4,410,000"
0,d51.django.apps.blogs,"9,430,000"
0,d51.django,"7,590"
0,d3d,"2,310,000"
0,d20rules,"2,730,000"
0,d10r,"36,700"
0,d0_blind_id,"40,100,000"
0,d08h,"4,930"
0,d00ks,914
0,d-d-scripts,"486,000"
0,czmud,"1,130,000"
0,cywusb,"2,030"
0,cython_setuptools,"761,000"
0,cython-codegen,"4,120"
0,cyrus-imsp-server,"43,600"
0,cyrus-imapd,"16,000"
0,cyrixmed,"15,700"
0,cydiacleaner,"103,000"
0,cyclone,"13,600,000"
0,cycle-detector,"22,900,000"
0,cycle,"34,100,000"
0,cyborg-fu,"573,000"
0,cyblog,"14,200"
0,cyberflex-shell,"4,970"
0,cyberdojo.old,"41,300"
0,cyberdojo,"298,000"
0,cyberMoo,"6,190"
0,cyanide,"5,160,000"
0,cxxtest,"8,120"
0,cxgn-corelibs,70
0,cx-site,"34,900,000"
0,cwsprout,"247,000"
0,cwru-ideas,"337,000"
0,cwru-courses,"1,230,000"
0,cwrapper,"11,900,000"
0,cwpGallery,"549,000"
0,cwm,"3,440,000"
0,cwiid,"5,620"
0,cwatch,"84,400"
0,cwaGallery,"858,000"
0,cvtabguitar,"33,900,000"
0,cvsview,"49,000,000"
0,cvsps,"7,020"
0,cvs2svn,"7,480"
0,cvs-status,"42,200,000"
0,cvn.org,"3,860,000"
0,cvc_checkForm,"3,300,000"
0,cvblobslib,"3,410"
0,cuyahoga,"12,500,000"
0,cuttingStock,"21,300,000"
0,cutemaze,"5,420,000"
0,cuteRenamer,"774,000"
0,cuteIRC,"17,600,000"
0,cusum,"306,000"
