,projectName,searchResults
0,avr-psk31-beacon,"218,000"
0,avr-project-template,"73,200,000"
0,avr-max293,"119,000"
0,avr-lighthouse,"91,800"
0,avr-cat-smeter,"679,000"
0,avr,"11,000,000"
0,avoid_disaster,"28,400,000"
0,avogadro-swireengine,56
0,avogadro,"1,830,000"
0,avn-nettools,"14,700,000"
0,avltree,"573,000"
0,avl,"6,840,000"
0,avatar,"25,100,000"
0,avalia-desempenho,"890,000"
0,avalanche-rt,"2,180,000"
0,ava,"26,100,000"
0,autumn,"23,400,000"
0,autotrader,"18,400,000"
0,autotest-notification,"111,000"
0,autotalent-harness,"3,220"
0,autossh,"35,800"
0,autoself,"142,000,000"
0,autosave,"4,320,000"
0,autorotate,"16,000,000"
0,autoproxy,"184,000"
0,autopagerize_for_safari,"44,500"
0,autopagerize_for_chrome,"15,900"
0,autopagerize,"32,400"
0,autonose,"10,100"
0,autonoma,"13,100,000"
0,automtmm,"119,000"
0,autometrics,"12,900"
0,automatic_dictionary,"33,300,000"
0,automata-hari,"560,000"
0,automata-dsl,"65,100"
0,automata,"5,810,000"
0,automasq,"37,900"
0,autolib,"78,100"
0,autojump,"109,000"
0,autofocus,"2,450,000"
0,autocompleter,"9,170,000"
0,autoclear,"42,800"
0,autoassoc,"8,760,000"
0,autoaptitude,"1,060,000"
0,auto_update_stylesheets,"56,300,000"
0,autoSize,"1,270,000"
0,autoConst,"6,360,000"
0,auto-id3,"605,000"
0,auto-date,"188,000,000"
0,auto-complete,"7,750,000"
0,auto-aklog,"7,070"
0,authorize,"16,800,000"
0,author_networks,"1,540,000"
0,authnet_processor,"516,000"
0,authlogic_rails3_example,"11,000"
0,authlogic-connect-example,"87,700,000"
0,authlogd,"52,800,000"
0,authenticator,"17,700,000"
0,authentication-demo,"18,000,000"
0,authenticate,"16,400,000"
0,auth-id,"129,000,000"
0,auth-django-app,"6,620,000"
0,ausdm,"8,150"
0,aurita,"215,000"
0,aura-site,"25,500,000"
0,aunt-rosie,"479,000"
0,aujroras,"25,700,000"
0,augeas,"55,800"
0,aug,"28,400,000"
0,auditcalltree,"16,700,000"
0,audiolab,"497,000"
0,audiohacked,"9,420,000"
0,audio-neurophys,"556,000"
0,auddress,"824,000,000"
0,audax_calendar,"102,000"
0,audacious-plugins,"90,900"
0,aubio,"67,800"
0,aubergine,"3,280,000"
0,atwhere,"818,000,000"
0,atvloader,"1,620,000"
0,atutor-social-iphone,"65,500,000"
0,atuml,"1,690,000"
0,attrs,"2,010,000"
0,attractor,"668,000"
0,attic,"12,200,000"
0,attentionproject,"599,000"
0,attente,"5,950,000"
0,attack,"32,400,000"
0,attach_file_field,"16,300,000"
0,atservice,"2,570,000,000"
0,ats,"20,000,000"
0,atrium_fserver,"355,000"
0,atrium_features,"3,080,000"
0,atrace,"38,900,000"
0,atomsitethemes.erikzaadi.com,15
0,atompub-server,"36,900"
0,atomlib,"1,390,000"
0,atomic-charge,"13,000,000"
0,atomail,"34,200,000"
0,atom-format,"6,640,000"
0,atom,"27,000,000"
0,atmosphere,"18,400,000"
0,atmosJS,"678,000"
0,atmega8-pc-fan-control,"42,800,000"
0,atlhack-stats-and-plots,"50,200"
0,atlas-persistence,"914,000"
0,atlas-model,"564,000"
0,atlas-feeds,"11,000,000"
0,atlas-client,"19,000,000"
0,atlas,"33,600,000"
0,atix,"364,000"
0,atinom,"6,480"
0,atgfilter,"8,850,000"
0,atcforge,"395,000"
0,atb_editarea,682
0,atSuggest,"20,300,000"
0,at-spi-sharp,"1,050,000"
0,async.js,"1,720,000"
0,async-web-server,"3,130,000"
0,async-upload,"6,340,000"
0,async-unit,"5,720,000"
0,async-mysql-connector,"1,260,000"
0,async-json-library,"32,700,000"
0,async-http-client,"11,600,000"
0,async-document-write,"56,700,000"
0,async-css3-talk,"19,300,000"
0,async,"11,700,000"
0,asymmetric,"5,680,000"
0,asus_eee,"949,000"
0,asunit-legacy,"311,000"
0,asuggest,"20,400,000"
0,astvis,"976,000"
0,astroweb,"17,100"
0,astrotrain,"55,800"
0,astrid,"8,870,000"
0,astrcmp,"1,820,000"
0,astral,"10,800,000"
0,astooki-py,"171,000"
0,astooki-lib,58
0,astmanproxy,"1,990"
0,astlite,"28,900,000"
0,asteroids,"3,660,000"
0,asterisk-xrg,"17,600"
0,astar-js,"223,000"
0,ast_menuselect,"3,670,000"
0,ast-js,"7,000,000"
0,assogwada,"6,860"
0,assman_app,"150,000"
0,assimp,"186,000"
0,assignment3,"21,300,000"
0,assignment2,"22,600,000"
0,assignment1,"23,100,000"
0,assignment-4,"19,000,000"
0,assettool,"48,000,000"
0,assets_packager,"37,800,000"
0,asset_packager,"37,600,000"
0,assembler,"5,490,000"
0,aspirin,"10,900,000"
0,asparser,"10,100,000"
0,asm6502,"107,000"
0,asm-square-root,"259,000"
0,asl-ros-sandbox,"3,430,000"
0,asl-logging,"13,900,000"
0,askbot-devel,"36,800"
0,ask-ziggy,"286,000"
0,asio_test,"1,420,000"
0,asimpleprogram,"122,000,000"
0,asi,"35,000,000"
0,ashhill,"83,800"
0,asgardur_project,"495,000"
0,asfhackpatch,"29,600"
0,asdftris,"4,230"
0,ascii,"15,000,000"
0,ascanvas,"37,000,000"
0,asap,"16,900,000"
0,as3flobile-air,654
0,as3flobile,810
0,as3-youtube-data-api,"49,700,000"
0,as2js,"2,200"
0,arx-proxy,"62,400"
0,arvtracker,"56,200,000"
0,arubything,"9,500,000"
0,artscraper,"30,200,000"
0,artoz_pim,"14,700"
0,artoolkit-gutted,18
0,artie,"4,290,000"
0,article_demos,"2,930,000"
0,artdb,"7,610"
0,artJsDotOrg,11
0,artJs,"54,000,000"
0,art-widgets,"13,700,000"
0,art-exchange-manager,"199,000,000"
0,art,"647,000,000"
0,arritranco,"2,150"
0,arraymakers,"12,700,000"
0,arquillian-showcase,"3,420"
0,arping,"69,000"
0,arora-plugins,"6,030,000"
0,arora,"7,240,000"
0,arooo,"16,800"
0,aroma_rcm,"249,000"
0,arnie-robot-controller,"39,900,000"
0,armwrestler,"107,000"
0,armdsp,"1,110,000"
0,armchairauditor,"1,030,000"
0,armathine,"2,300"
0,arm-sim,"174,000"
0,arm,"32,400,000"
0,arjuna,"1,780,000"
0,arithmetix,"14,200,000"
0,aristoxenus,"25,200"
0,arista-website,"1,280,000"
0,arista,"4,310,000"
0,arimaai,"15,900"
0,aries,"14,300,000"
0,ari,"19,800,000"
0,argue,"9,040,000"
0,argspecjs,"379,000"
0,argos-sdk,"32,800"
0,argos-saleslogix,"6,890"
0,argos-gcrm,"9,680"
0,ares,"28,100,000"
0,arenarecapslibrary,"26,600"
0,arel_joins,"121,000"
0,arecibo,"2,940,000"
0,arduinoide,"6,130,000"
0,arduino_multidac,"6,630,000"
0,arduino.tmbundle,"37,000"
0,arduino-serial,"210,000"
0,arduino-project-code,"11,300,000"
0,arduino-ntp,"193,000"
0,arduino-libspi,"159,000"
0,arduino-libsdio,48
0,arduino-libraries,"3,150,000"
0,arduino-libir,"13,100,000"
0,arduino-global,"7,400,000"
0,arduino-ds1302,"51,700"
0,arduinaap,"19,800,000"
0,arden2bytecode,"2,140"
0,archpwn,"4,500"
0,archived-openrasta-legacy,"25,400,000"
0,archived-android-apps,"225,000,000"
0,archiveManager,"2,760,000"
0,archive,"42,000,000"
0,archdelta,"10,600,000"
0,archbounty,"655,000"
0,archbooks,"32,600,000"
0,arch-hurd-xkb-driver,"8,140"
0,arch,"29,200,000"
0,arcgis-ogr,"12,400,000"
0,arcfs,"4,420"
0,arcaditor,"25,400"
0,arcade-manager,"24,600,000"
0,arc2c,"1,280"
0,arc,"44,700,000"
0,arboris-python,"18,900"
0,arbolito,"258,000"
0,arbo,"2,290,000"
0,arbitrage,"5,260,000"
0,aranym-debian,"2,520"
0,arabot,"7,420"
0,aquila,"7,870,000"
0,aquamacs-emacs,"11,400"
0,aqualung,"1,200,000"
0,aqualight,"52,200"
0,aqPython,"765,000"
0,aq3,"168,000"
0,aq2cfg,30
0,apyweb,"2,380"
0,apvy,"284,000"
0,aptito,"5,330"
0,apt-tools,"336,000"
0,apt-spy,"8,680,000"
