,projectName,searchResults
0,context-annotator,"6,490,000"
0,contexo,"37,000"
0,contentlet,"18,000,000"
0,contentFlow-lightbox-addOn,"199,000"
0,content2map,"140,000,000"
0,content-slice,"20,200,000"
0,content-scroller,"35,800,000"
0,contempworks,"302,000"
0,contagged,"107,000"
0,contactsTestHarness,"2,590,000"
0,contacts-tool,"194,000,000"
0,contactbot,"39,300,000"
0,contact-form-8,"158,000,000"
0,contact-and-event-tracker,"305,000,000"
0,consumer_alert,"82,900"
0,consumer,"32,600,000"
0,consume-less-create-more,"67,800,000"
0,consultorOrtografico,"18,700"
0,constrictor,"1,080,000"
0,constant-css,"8,230,000"
0,consonance,"1,240,000"
0,console_graphics,"19,600,000"
0,console_app,"23,100,000"
0,console,"31,700,000"
0,conso,"3,970,000"
0,conrec.js,"5,020"
0,conq,"661,000"
0,conplot,"1,170,000"
0,connpy,"2,330,000"
0,connie,"15,200,000"
0,connector-django-mysql,"4,400,000"
0,connectomeviewer,"15,600"
0,connectivo,"5,090,000"
0,connectbot,"24,700"
0,connect4js,"33,000,000"
0,connect4_comm,"423,000,000"
0,connect-rpx,"349,000"
0,connect-redis,"10,100,000"
0,connect-js,"5,120,000"
0,connect-basic-auth,"28,200,000"
0,connect-auth,"102,000,000"
0,connect-assetmanager,"32,800,000"
0,conkyhudson,"10,700"
0,conky,"174,000"
0,conkerorrc,"1,210"
0,conkeror,"31,300"
0,conjure,"2,030,000"
0,confusa,"393,000"
0,confmanager,"9,780,000"
0,confman,"4,020"
0,confluence,"10,800,000"
0,configs,"3,490,000"
0,configpy,"35,400,000"
0,config_vim,"25,700,000"
0,config_files,"26,900,000"
0,config,"27,200,000"
0,confidentcaptcha-python,"29,200"
0,confidentcaptcha-dotnet,"35,900"
0,conference_schedule,"21,300,000"
0,confconsole,"4,940"
0,conf,"22,400,000"
0,coneco-lisp,"3,820"
0,conduit,"10,100,000"
0,condor_scripts,"1,100,000"
0,conditional-timer,"21,800,000"
0,concretesplitviewer,"194,000"
0,concordion-dev,"20,600"
0,conciens,"4,290"
0,conceptdb,"12,300,000"
0,concept-robot,"13,000,000"
0,conbet_cup,"19,800,000"
0,conary-lib,"1,650,000"
0,conary-backend,"192,000"
0,conan_combat,"1,290,000"
0,comtweet,"47,900,000"
0,computergraphics2009,"192,000"
0,compsoc-wordpress-theme,"35,800,000"
0,compsci,"16,600,000"
0,compress,"20,300,000"
0,composite_primary_keys,"6,330,000"
0,compose-parse,"15,700,000"
0,components-js,"7,750,000"
0,componentchooser,"138,000"
0,compmake,"50,400,000"
0,complex-plotter,"188,000"
0,complex-graph-hoge,"22,300,000"
0,completer,"6,280,000"
0,complement,"12,100,000"
0,compilers,"3,670,000"
0,compiler-blog,"17,200,000"
0,compiler,"16,700,000"
0,compete.rock_paper_scissors_pro,"152,000"
0,compat-table,"47,000,000"
0,compass-wordpress,"1,160,000"
0,compass,"27,300,000"
0,compare_standards,"119,000,000"
0,comparch-bignum-rsa,"16,800"
0,compacted-examples,"24,200,000"
0,compact_tiny_mce,"54,900"
0,compact_menu_2,"184,000,000"
0,comp212,"3,310"
0,comp194ma,41
0,comp190,"4,530,000"
0,comp-sci-60,"2,760,000"
0,comp-phys,"29,100,000"
0,como_vamos,"464,000"
0,communityengine-sample-app,"95,400,000"
0,communityengine,"4,550,000"
0,community-service,"140,000,000"
0,commons-math,"13,300,000"
0,commons-dbcp-optivo,"158,000"
0,commons-cli,"1,700,000"
0,commonjs,"882,000"
0,common-scripts,"4,660,000"
0,common-java-cookbook,"88,100,000"
0,common-app,"18,300,000"
0,common,"147,000,000"
0,commitment,"19,900,000"
0,commitify,"415,032,704"
0,commitbot,"4,520,000"
0,commerce,"42,700,000"
0,commentplus,"29,000,000"
0,comment_utils,"19,900,000"
0,comment_replies,"4,250,000"
0,comment,"78,000,000"
0,commandq,"9,410,000"
0,commander_awesome,"17,700,000"
0,command-pattern-with-guice,"23,500,000"
0,command-paint,"144,000"
0,comm,"68,700,000"
0,comicsgrab,"5,860,000"
0,comics-reader,"11,600,000"
0,comics,"30,500,000"
0,comicfeed,"395,000"
0,comicSansBeGone,"599,000"
0,comiEditor,"14,000,000"
0,comgrana,"2,790,000"
0,comet_example,"6,240,000"
0,comet,"16,600,000"
0,comboloader,"3,860,000"
0,combiner,"5,580,000"
0,combine,"24,700,000"
0,combat-tanks,"3,160,000"
0,com.idega.content,"9,420"
0,com.idega.block.article,"52,800,000"
0,com.cedarsoft.serialization,"6,670"
0,columnize,"8,790"
0,column_control,"5,090,000"
0,coloumber,"2,300,000"
0,colossalpixel,"196,000"
0,colorwheel,"145,000,000"
0,colorwalk,"2,270,000"
0,colortrack,"8,030"
0,colors.js,"159,000,000"
0,colorpicker,"29,100,000"
0,colorname,"200,000,000"
0,colordiff.py,"16,200"
0,colorbox,"368,000"
0,color_picker,"32,900,000"
0,color-quest,"647,000"
0,color-mix,"22,400,000"
0,color-js,"137,000,000"
0,color-analysis,"241,000"
0,colloquypush,"14,600"
0,colloquy,"304,000"
0,collisions,"4,700,000"
0,collisionprotect,"3,390,000"
0,college-football-widget,"794,000"
0,collector,"26,800,000"
0,collectiveintelligence-book,"1,840,000"
0,collective.sphinx.includedoc,"28,300"
0,collective.sendaspdf,"7,430,000"
0,collective.recipe.patch,"33,100,000"
0,collective.pdftransform,"893,000"
0,collective.hostout,"8,020,000"
0,collective.entitiesdirectory,"543,000"
0,collective.blueprint.usersandgroups,"747,000"
0,collective.atcassandrastorage,"63,700"
0,collective-py,"2,780,000"
0,collective,"24,100,000"
0,collectd-web,"67,400"
0,collectd-activemq,"12,900"
0,collectd,"211,000"
0,collecta_client,"67,600"
0,collapsorz,"71,300"
0,collapsing-puzzle,"24,500,000"
0,collapsiblePanel,"13,100"
0,collapse_fields,"14,200,000"
0,collada-dom,"29,100"
0,collabbit,"15,500"
0,collab-todo-example,"44,900,000"
0,colibriary,"169,000,000"
0,coleslaw,"4,430,000"
0,coldcut,"137,000"
0,coldcaller,"51,400,000"
0,colab,"29,700,000"
0,coins,"24,200,000"
0,coincidental,"1,070,000"
0,coinchoid,"17,900"
0,cohorts,"3,020,000"
0,cohort,"10,200,000"
0,cohesion,"6,120,000"
0,coherence-mirror,"978,000"
0,cognac,"7,490,000"
0,cogent,"2,910,000"
0,cog-abm,"86,500"
0,coffin,"8,720,000"
0,coffeeshop,"1,410,000"
0,coffeecup,"264,000"
0,coffee-sprites,"2,390,000"
0,coffee-script,"1,200,000"
0,coffee-n-tea,"19,300,000"
0,coffee-geek,"449,000"
0,coffee-chat,"777,000"
0,codingkata.org,"5,840,000"
0,codingdeck.com,"11,300,000"
0,codex,"12,200,000"
0,codetch-ext,716
0,codespot,"5,930"
0,codes,"41,000,000"
0,codequality,"140,000,000"
0,codenode,"7,540"
0,codename_mokolo,"37,200"
0,codemitts,"23,900,000"
0,codemaker,"36,400"
0,codelapse,"5,910,000"
0,codekatas,"5,850,000"
0,codejamjavatemplate,"424,000"
0,codejam2010,"12,200,000"
0,codeigniter-custom-helpers,"18,600,000"
0,codedojo,"271,000"
0,codecounter,"20,200,000"
0,code_swarm,"21,200,000"
0,code.pinaxproject.com,"12,900"
0,code-dojo,"2,770,000"
0,code,"1,770,000,000"
0,coda_network,"2,920,000"
0,coda-plugin,"842,000"
0,coda,"10,600,000"
0,cocot,"107,000"
0,cocosCairo,"1,580,000"
0,cocos2d-iphone,"182,000"
0,cocos2d-game,"450,000"
0,cocos2d-android,"197,000"
0,cocos2d,"711,000"
0,coconut-shell,"185,000"
0,coconut-chrome-extension,"632,000"
0,cocoafob,"331,000"
0,cocoa-sharp,"750,000"
0,coco-csharp,"55,900"
0,cobnag,"2,370,000"
0,cobertura-maven-plugin,"44,300"
0,cobe,"2,970,000"
0,cobbler,"7,020,000"
0,cobalt,"14,200,000"
0,cobaia,"80,300"
0,coatl,"171,000"
0,coastcolour,"2,500"
0,coarsen,"64,500"
0,coan,"1,890,000"
0,cntdn,"36,600,000"
0,cns,"16,400,000"
0,cnn-scraper,"122,000"
0,cnetworkmanager,"98,500,000"
0,cnc_controller,"394,000"
0,cnc-monitor,"6,200,000"
0,cmusphinx,"97,100"
0,cmus_lastfm_autoadd,"4,770"
0,cmus-dbus,"9,750"
0,cmsplugin-iframe,"79,000"
0,cmsplugin-flickr,74
0,cmsplugin-filer,"9,540"
0,cmsplugin-banner,"10,100,000"
0,cms1-orig,"44,500,000"
0,cms,"50,900,000"
0,cmph-python,"1,750,000"
0,cmp-meshop,"8,620,000"
0,cmingus,"1,170,000"
0,cmemcache-yelp,50
0,cmdutil,"3,620"
0,cmd-key-happy,"76,300,000"
0,cmd,"28,700,000"
0,cm-py,"48,800,000"
0,clyde,"15,400,000"
0,clx,"4,250,000"
0,clutterkid,"768,000"
0,clutter_osx,"348,000"
0,clustsrch,545
0,clusto-viz,495
0,clusto,"3,650"
0,clucene,"12,600"
0,clubset,"174,000"
0,clubajax,"10,100,000"
0,cltp,"270,000"
0,cls-edit,"12,000,000"
0,clp-project,"927,000"
0,clozefoxServer,24
0,clozefox,"29,100"
0,cloudy,"11,400,000"
0,cloudviz,"5,190"
0,cloudstack-old,"21,900"
0,cloudkick-py,"5,240"
0,cloudfuse,"8,100"
0,cloudcon2010,"551,000"
0,cloudbridge,"25,700"
0,cloud_app2,"162,000,000"
0,cloud_app1,"151,000,000"
0,cloud-services-notifications,"14,800,000"
0,cloud-scheduler,"6,110,000"
0,cloud-aggregator,"2,750,000"
0,closxom,"73,000,000"
0,closuremvc,"511,000"
0,closure-xhrioserver,21
0,closure-compiler-cli,"2,510,000"
0,closure,"24,000,000"
0,closite,"21,400"
0,close-tabs,"63,300,000"
0,clone,"22,500,000"
0,clojuredocs,"8,070"
0,clojure-swing,"101,000"
0,clojure-maven-plugin,"49,900"
0,clojure-jsr223,"5,250"
0,clojure-contrib,"180,000"
0,clojure-antlr-example,"691,000"
0,clojure,"1,790,000"
0,clog,"6,580,000"
0,clod,"5,740,000"
0,clockwork-rails-dj,"5,000,000"
0,clocklet,"31,900,000"
0,clockingit,"33,700"
0,clock_stimulus,"14,600,000"
0,clock_pack1_froyo,"16,600"
0,clock,"33,300,000"
0,clo-jet,"568,000"
0,clj-swingrepl,"5,170"
0,clj-span,"57,300"
0,clj-plaza,"35,800"
0,clj-ds,"368,000"
0,clist,"1,200,000"
0,clique,"29,300,000"
0,clipsniff,"1,220"
0,clio,"14,200,000"
0,clinicaltrials,"4,300,000"
0,clinical-trials,"17,800,000"
0,cligh,"14,800"
0,clientend-python,"41,000,000"
0,clientcide,"263,000"
0,clientAccountLocking,"404,000"
0,client-restfulie-java-example,"13,600,000"
0,client-compare,"8,080,000"
0,clickyourmood,"30,500,000"
0,clicktoflash,"6,090"
0,clicklog-selenium-IDE,"810,000"
0,clickhold,"60,500"
0,clickatell,"85,800"
0,clickable-phone-numbers,"3,490,000"
0,click-to-globalize,"5,340,000"
0,clic,"101,000,000"
0,clh,"4,780,000"
0,clg,"10,200,000"
0,clevercss,"10,100,000"
0,cleo,"10,300,000"
0,clearance,"28,900,000"
0,clearable_text_field,"61,900,000"
0,cleantogether,"9,150,000"
0,cleanr,"12,000,000"
0,clean_cv,"1,010,000"
0,clean-dcp,"1,400,000"
0,clcl,"480,000"
0,clc,"13,100,000"
0,classy,"11,800,000"
0,classpath-manager,"972,000"
0,classnotes,"151,000"
0,classipy,"12,100,000"
0,classiphy,"12,100,000"
0,classicrt,"24,500,000"
0,classfile,"175,000,000"
0,class_based_views,"24,100,000"
0,class-mop,"8,680,000"
0,clarity,"16,100,000"
0,clamp,"14,200,000"
0,clamav,"948,000"
0,clam,"12,500,000"
0,claire,"26,100,000"
0,cladr-bot,"182,000"
0,clackwise,"5,060,000"
0,cl-spidermonkey,"125,000"
0,cl,"101,000,000"
0,ckw-mod,"35,100"
0,ckeditor,"2,090,000"
0,civgame,"15,300,000"
0,citywanders,"917,000"
0,citynames,"531,000,000"
0,citrus,"19,600,000"
0,citrine,"2,110,000"
0,citools,"3,650"
0,citation_graphs,"32,700,000"
0,citation-manager-widget,"15,800,000"
0,cis540,"595,000"
0,cis511,"427,000"
0,cis461-CoolCompiler,"57,500"
0,circumflex,"639,000"
0,circumcision,"3,830,000"
0,circulator-mobile,"16,000,000"
0,circulardb,"3,970,000"
0,circle,"51,800,000"
0,cirQueue,"8,430,000"
0,cipy,"734,000"
0,cipong,"4,230"
0,ciphersaber,"3,330"
0,cinesync_shotgun,"7,900"
0,cinesync_python,"3,380"
0,cilib,"12,200"
0,cigar-shop-demo,"68,600,000"
0,cifras,"9,420,000"
0,cidrize,854
0,cicada,"3,620,000"
0,ciat,"1,770,000"
0,ciaranlee.github.com,"22,000"
0,cia-mail,"19,500,000"
0,ci,"133,000,000"
0,chyrp-site,"21,200"
0,chyrp,"9,340"
0,chview,"6,530"
0,chupatext,"211,000"
0,chunked-fold,"758,000"
0,chumbradiod,"375,000"
0,chumbhttpd,40
0,chula,"14,000,000"
0,chugalug,"16,300"
0,chuckstribute,"48,300"
0,chronochrome,"9,350"
0,chronicon,"232,000"
0,chronicle,"20,200,000"
0,chromiumos,"25,100,000"
0,chromesniffer,"459,000"
0,chromeshack,"167,000"
0,chromerepl,"596,000"
0,chrome_pinned_urls,"23,700,000"
0,chrome_logo,"53,900,000"
0,chromeEyeDropper,"994,000"
0,chrome.custom.transformer,"2,330,000"
0,chrome-xml-viewer,"16,900,000"
0,chrome-westpac-password-keyboard,"30,000,000"
0,chrome-vim,"2,050,000"
0,chrome-vertmax,"7,270"
0,chrome-tab-sugar,"23,900,000"
0,chrome-supergenpass,"3,760"
0,chrome-s3,"11,500,000"
0,chrome-refresh,"29,600,000"
0,chrome-quicktime,"449,000"
0,chrome-passwordmaker,"43,800,000"
0,chrome-moretweets,"693,000"
0,chrome-huffduffit,18
0,chrome-grff,"755,000"
0,chrome-ezproxy,"29,300"
0,chrome-extension-linkchecker,"324,000"
0,chrome-exchange,"245,000"
0,chrome-duplicate-tab-detector,"25,300,000"
0,chrjs,"49,600,000"
0,christos.github.com,"77,200"
0,christmas,"65,300,000"
0,chpp,"456,000"
0,chorepusher,"537,000"
0,choqok-old,"10,100"
0,choosy-safari-5,"43,000,000"
0,choosy-firefox,"14,300"
0,choose-next,"101,000,000"
0,chompy,"161,000"
0,choicescript,"18,000"
0,choice,"40,200,000"
0,chocoplus,"2,550"
0,chocolate-doom-launcher,"55,600"
0,chmsee,"5,300"
0,chixmap,"13,500,000"
0,chits,"624,000"
0,chitif,"1,420,000"
0,chirp2websocket,37
0,chirp-client,"236,000"
0,chipmunk-test,"3,700,000"
0,chiplog,"104,000,000"
0,chip_ocho,"214,000"
0,chinwag,"65,900"
0,chimichanga,"738,000"
0,chimera,"4,900,000"
0,chicare-1.0,"130,000,000"
0,chia,"21,100,000"
0,chessviewer,"28,200,000"
0,chess.js,"10,500,000"
0,chess-at-nite,"18,100,000"
0,chess,"25,800,000"
0,cherrypy_gae,"94,200"
0,cherrypy-wsgi-process-pool,"36,300"
0,cherry-blossom,"976,000"
0,cherokee-webserver-svnclone,"8,030"
0,cherly,"16,900,000"
0,cheqlist,"6,680"
0,chep09tmva,66
0,chenilles,"420,000"
0,chemspotlight,"1,030,000"
0,cheminfbenchmark,"2,280"
0,chemik,"299,000"
0,chef-cookbooks,"5,500,000"
0,chef,"41,000,000"
0,cheetah,"12,300,000"
0,cheers,"10,000,000"
0,cheeky_display,"621,000"
0,checktveps,63
0,checksum-maven-plugin,"130,000"
0,checkstyle-web,"132,000"
0,checksitepy,15
0,checkpad-exporter,"78,400"
0,checkpad-bookmarklet-box,"388,000"
0,checkmk_scripts,"77,100"
0,checkmail,"419,000,000"
0,checklist,"48,900,000"
0,checkinbot,"42,000,000"
0,checkers,"12,000,000"
0,check_webservice,"14,800,000"
0,check_sqs_queue,"155,000"
0,check_scripts,"27,000,000"
0,check_mj2lists,"15,000"
0,check_istatd,"18,400,000"
0,check-speech,"10,500,000"
0,check-sar-perf,"19,300,000"
0,check-plus,"204,000,000"
0,check,"1,140,000,000"
0,cheatsheetwiki,"10,400,000"
0,cheatcraft,"2,700"
0,cheapglk,"385,000"
0,chealion-old,"498,000"
0,chdk-vi,"13,000"
0,chdb,"188,000"
0,chatterbox,"1,530,000"
0,chatstats,"603,000"
0,chatserver,"64,300"
0,chatlet,"13,900,000"
0,chateachme,11
0,chatabilibuddy,9
0,chat_sandbox,"10,500,000"
0,chat,"215,000,000"
0,charybdis,"325,000"
0,chartsy,"26,600"
0,chart-updater,"176,000,000"
0,chart-markup,"28,600,000"
0,charset,"16,300,000"
0,charge,"54,700,000"
0,charcoal-konrads-version,"6,110,000"
0,charade,"1,720,000"
0,charactermechanic,"12,400,000"
0,character-test,"102,000,000"
0,character-evolver,"6,750,000"
0,chap2_demo,"550,000"
0,chaosvpn,"5,690"
0,chaoscalendar,"7,170,000"
0,chaosbay,"5,810,000"
0,chaocipher,"3,810"
0,chantier,"5,450,000"
0,chansvc-poc,"37,600"
0,changewallpaper,"148,000,000"
0,changes-loader,"22,400,000"
0,changelogg,"11,500,000"
0,chandumper,"16,800"
0,chan_datacard,"8,750,000"
0,chamber,"29,300,000"
0,challenge2011,"7,600,000"
0,challenge,"71,200,000"
0,chaise,"9,710,000"
0,chain_cover,"5,920,000"
0,chain,"35,000,000"
0,chaco_brain,"361,000"
0,ch5-flag,"683,000"
0,ch4-flag,"322,000"
0,cgmath,"5,780"
0,cgjs,"365,000"
0,cgit,"642,000"
0,cgimap,"16,300"
0,cgiirc,"386,000"
0,cgi-tools,"16,500,000"
0,cg1_pipeline2d,"17,700"
0,cfxr,"238,000"
0,cfwsbaru,"16,100"
0,cfwheelsdro,7
0,cftester,"1,570,000"
0,cft,"7,760,000"
0,cfspec,"12,700,000"
0,cfl-stats,"23,100,000"
0,cfiler_user_keymap,"633,000"
0,cfi,"7,430,000"
0,cffi,"553,000"
0,cfa-js,"22,300,000"
0,cf_eom,"371,000,000"
0,cf-websocket-gateway,"9,270,000"
0,cf-compendium,"256,000"
0,cf,"362,000,000"
0,cezobal,514
0,cext,"239,000"
0,cewolf,"7,030"
0,cevote,"825,000"
0,ceteri-mapred,19
0,certmaster,"107,000"
0,ceres,"9,770,000"
0,cerb4-impex,44
0,cerb-impex,"4,410"
0,ceph-client-standalone,"138,000"
0,ceph,"2,540,000"
0,ceofhack,"14,600,000"
0,center-image,"259,000,000"
0,cens-whatsinvasive,53
0,celow,"586,000"
0,cellularssh,"2,790,000"
0,cellstream,"6,440"
0,cells,"28,700,000"
0,cellphys-notes,"646,000"
0,cellgen,"10,300"
0,cellbg,"12,900,000"
0,cell-tower-abuse,"465,000"
0,cell-image-evolving,"79,200,000"
0,cell,"46,700,000"
0,celestia,"1,860,000"
0,celerymon,"2,090,000"
0,celery-flower,"5,090,000"
0,celery-alchemy-poc,"290,000"
0,celery,"7,330,000"
0,ceg5330,"14,500"
0,cefsite,"34,400,000"
0,cedar,"27,900,000"
0,cecil-old,"11,200,000"
0,cds-invenio,"61,600"
0,cdputils,"13,700"
0,cdmi-serve,"41,100"
0,cdm-s-kol-greasemonkeys,"3,940"
0,cdlib,"155,000"
0,cdk,"9,160,000"
0,cdiext,"25,900,000"
0,cdhist,"3,050"
0,cdec,"2,730,000"
0,cd-gamedriver,"613,000"
0,cd-covers,"3,810,000"
0,ccx2,"32,500"
0,cctray-bamboo,"1,930"
0,ccsv,"822,000"
0,ccnmtldjango,"1,230"
0,ccls_engine,"244,000"
0,cclookup,"21,800"
0,cchartest,"333,000"
0,ccc_theme,"2,290,000"
0,ccb,"16,700,000"
0,ccache-win32,"1,070,000"
0,ccache,"228,000"
0,cc_dashboard,"400,000"
0,cc128-php-extractor,"23,700,000"
0,cc,"315,000,000"
0,cb-editor,"13,700,000"
0,cayenne,"8,580,000"
0,caw,"4,990,000"
0,cave9,"30,200,000"
0,cavalcadeauto,"658,000"
0,catwm,"59,000"
0,catface,"44,100"
0,categoryfilter,"14,900,000"
0,catbyte,"11,400,000"
0,catastro_google_maps,"76,500,000"
0,catanzaro.pycuda,"1,340"
0,catanzaro.codepy,"263,000"
0,catamaran,"6,380,000"
0,catalog-ariadne,"57,900"
0,catalog,"495,000,000"
0,castronaut,"4,770"
0,castro,"22,500,000"
0,castle-contrib-codegenerator,"47,400"
0,cast,"49,100,000"
0,cassbot,"372,000"
0,cassandra_old,"8,400,000"
0,cassandra.js,"3,810,000"
0,cassandra-webconsole,"797,000"
0,cassandra-tools,"6,070,000"
0,cassandra-support,"10,900,000"
0,cassandra-node-bridge,"19,200,000"
0,cassandra-bench,"231,000"
0,cassandra,"12,100,000"
0,casocial,"208,000,000"
0,casidiablo.github.com,"80,900"
0,cashnuts,"7,950"
0,casher-app,"24,100,000"
0,casemaker,"96,000"
0,casein-ckeditor,"177,000"
0,caseguard,"7,830"
0,caseclass.js,"18,200,000"
0,cascripts,"14,500,000"
0,cascalog-mrjob,917
0,cascading.samples,"15,900,000"
0,cascading.mongodb,"320,000"
0,cascading.load,"18,100,000"
0,cascading.groovy,"335,000"
0,cascading,"4,380,000"
0,cascade,"19,400,000"
0,casastristes,"1,910,000"
0,casaoubar,"1,250,000"
0,cas-webapp,"3,360,000"
0,cas-extend,"203,000"
0,cartellino,"331,000"
0,carrot,"14,300,000"
0,carouselFlow,"2,410,000"
0,carousel,"15,300,000"
0,carmensandiego,"1,970,000"
0,carmel,"21,200,000"
0,caretaker,"5,960,000"
0,carehq,"10,500"
0,cardy_gl,"43,000"
0,cardsearch,"284,000,000"
0,cardpeek-navigo,"2,210"
0,cardgen,"5,160"
0,carbonkai,"1,070,000"
0,carbon-diet,"185,000"
0,caqypowu,3
0,capybara-ssl-issue,"33,700,000"
0,capybara,"2,400,000"
0,capwall,"6,550,000"
0,capture-hpc,"825,000"
0,capture,"27,000,000"
0,caption_modifier,"33,900,000"
0,captest,"157,000"
0,captcha,"14,500,000"
0,captains_log,"39,800,000"
0,cappuccinocasts-episodes,"359,000"
0,cappuccino,"6,320,000"
0,cappruby,"9,090,000"
0,capitalcitybridgeclub.com,"5,000,000"
0,capitalbikeshare-web,"170,000"
0,capby,"69,100,000"
0,caos_sms,"2,150,000"
0,canyon,"29,400,000"
